Country Name,Country Code,Indicator Name,Indicator Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,889.52329152091,1130.78733098237,1273.0213453606,1185.21573547683,1258.80901574956,1583.45024751883,1496.3822880479,1755.38620580313,1849.81669290333,2051.77615057931,2291.29783316141,2874.45784902242,3078.43493996339,3367.73632712794,3426.58101384529,3562.98727489715,3814.00368067757,3802.11302458284,4002.88157434617,4295.72590242249,4465.68645204056,4975.472010521,4656.50865467523,4631.0068465484,4981.49604658652,5415.65080547139,5655.52378207828,6320.34525310122,6720.44502171626,6781.36046475227,6715.79802976492,7014.19644868519,7193.19829672313,7202.22648147124,7328.37069182551,7437.04482377562,,
Latin America & Caribbean (all income levels),LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,381.218843330396,426.651588096911,416.161022320181,450.469661190005,473.585959493832,505.793443778989,504.770092142363,530.081721383439,578.879273509996,613.795597870589,668.475328010084,733.363142111936,936.977306775568,1187.98707103986,1217.5783803396,1322.39890971878,1422.36373433802,1576.33031000768,1833.48234079597,2127.31815786412,2396.64077757242,2195.76111444493,1910.48007656099,1846.02852082743,1859.99296912727,1856.22591618981,1915.16585095412,2145.26560716702,2300.59873018049,2627.03564721406,2740.58346457122,2917.56626511977,3328.64983438977,3755.8549515478,3936.93675175883,4173.23040898654,4493.80805824781,4455.78595392253,3962.25357558373,4311.84093464057,4139.73641455513,3669.86210352496,3726.31903476085,4274.09025760061,5110.27003149488,5926.15697662038,6916.81336422249,7945.03671372538,7385.62454955089,9033.56566509752,10122.4359013431,10065.8329066962,10172.1596952878,10125.5898794939,,
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,287.877909519706,283.82289877528,276.463066895534,251.964812338641,243.68919647509,261.659049980665,277.84547790639,295.96195115746,293.485894225004,294.148859254528,295.521540753133,293.547275438295,252.88317952755,244.003646623974,229.382829227663,254.713869590556,274.520715586153,283.307809891152,277.422758056173,272.686832867461,303.436805742538,285.15564944212,300.173252718414,328.657197988111,372.443578487155,430.788478532337,490.64315880129,588.565040881447,708.476864989417,689.769367105165,752.841765869082,831.585265919232,861.197020410877,888.215814347087,944.373624616471,,
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,305.120631802091,288.410895538034,296.038792286689,270.207154368946,242.398780136056,243.915704522399,265.328654801807,267.207404663323,282.446515110163,272.552773875425,278.991699486049,277.469681813883,235.160422844847,218.302926499143,195.117849105695,218.722683046968,237.730197361462,239.81052485198,233.512283165318,225.810177827047,257.903522705404,225.751454149127,235.672769440134,250.185069687151,276.616875142375,312.981508664744,340.765192624758,398.797613305589,468.461916979641,478.81533750008,505.400912698551,552.400902290544,588.582935575636,617.113500476888,648.100020247567,,
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,4236.77987601649,4827.84640616651,5639.88124966461,7354.35086667702,8439.80442403851,10513.7217987794,11388.8379353662,12415.8533579104,17502.3862430111,19773.3762090575,20669.4985348075,19512.9032486642,19691.3615558231,19576.4983290045,18609.3865475438,19409.1350546087,28316.6059466035,37876.3618004096,41359.8800604352,39430.495747549,49452.3875000576,50977.5586897944,55271.6402364844,55892.4840763816,64140.1544317503,78786.8125991953,80033.6559408823,72372.0194823445,76944.7536479289,81530.967719079,75057.8851631902,74437.6567222326,79495.517130623,89944.7420719099,100286.667731065,105334.487239003,114197.243158513,130322.605326987,142810.405263537,125641.588517026,140707.058828158,157736.226846259,149710.100732218,,,,
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,143.03128657049,139.673430013371,117.311256311256,121.23642324948,152.124626274731,153.113959982105,158.887893751699,150.198171329906,160.426560438083,183.512113491713,186.706745495451,198.579919789185,219.66427316477,269.089616543617,280.920135262776,261.815255326436,294.398908539921,192.613379598467,232.491116102922,272.911229373875,297.423328338665,313.81712403388,335.208750221667,387.327747405454,377.380442621997,397.173098771188,408.121121331779,420.409156049386,415.290798441161,472.086463311204,521.246457495851,556.812328466994,585.893666313136,654.944061752967,718.443844341399,757.948209819414,812.792483613468,840.873767417395,821.596453392897,854.926725152164,837.698803493314,903.896404853248,984.810172493354,1063.16058355022,1242.42843583787,1424.10124142303,1614.36392354508,2010.95655044149,2057.02806710204,2399.920468625,2835.81287262653,2921.65955987395,3281.06866400563,3631.04720393205,,
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,101.825675662339,102.397810926917,111.239137832065,122.878086581822,128.93810628455,113.650367917128,118.471297662806,124.024552850024,135.263725943565,145.715472483545,147.786364332023,153.597014037483,178.962853650528,224.225957718887,242.862814501365,257.035883186792,287.277603398033,314.931762653251,349.091254045444,423.953078626576,437.682896888088,429.644900885255,409.838797264103,398.059057247411,409.015010758583,415.110402163334,447.142419889445,458.383726160266,454.769333713306,477.326589782075,449.073312567311,460.551108208724,451.99311698274,481.343276851064,529.934142520335,570.880807367792,578.844648520854,513.467355258549,548.121626378456,570.036190986998,567.007022942234,598.435039303051,674.087874619863,758.176291468413,858.72627124655,1002.94570739929,1216.10080658365,1332.83908784613,1350.71786972865,1686.0635503503,1857.21521133375,1903.71213124827,1949.21899564064,2032.76265573061,,
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,106.465471497709,108.948150702579,118.443047359265,127.470262429085,137.731416930427,139.135800274628,141.668795715446,145.748025652289,158.57645080833,170.363839971096,179.22726027525,196.603800177389,239.993796736241,296.367128904021,330.533411751253,351.217724041717,386.807636562278,413.596884304494,481.602488050511,552.056775805975,582.353168631475,564.017158784917,533.849772569702,544.931361045559,561.549911910471,570.08940902708,580.313183087664,611.991331506926,656.373599315482,723.380826018503,707.883865059931,732.601111599674,782.43703415982,854.495630691766,954.518883118792,1037.00518122439,1077.8288836843,1047.92624936542,1020.97407548237,1092.12499755529,1079.55306358503,1120.18140757775,1239.27568725323,1428.21247299366,1662.50397853478,1935.50024091385,2354.64599783836,2757.35855922901,2731.48500127011,3285.9067642295,3807.19112365789,3972.81657438312,4170.06046799481,4301.14090917284,,
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,41.2111542635693,47.4642115598459,52.3620839488921,56.7345636854124,58.8040113773803,59.5741529401846,61.0324651830375,62.0109934860995,65.2290703389933,66.5917085440357,72.5964504921363,75.2508710969761,110.362399122764,134.386067372773,130.155613451267,125.345693954665,159.911905096549,214.766470392991,227.702773952553,330.090550868118,323.85319408309,237.94570809696,252.658024013971,210.665491995129,168.734547922856,194.361992686788,242.95551894371,278.220545699956,287.555141899453,340.889869127033,373.961073126081,433.970334489045,426.115111608756,437.675056137985,489.837365679307,458.603955623961,477.226535791214,449.833128233006,435.710912494968,415.500118698001,377.451370174561,348.320051595346,510.421943039348,645.502711189281,710.517816819295,736.365388200895,816.796125425263,826.829443978818,860.090360268488,1088.85189192039,1243.32919212575,1162.06255759433,1035.29359846773,995.47588742656,,
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6706.83468663579,7863.52782712251,9240.29705866855,12298.2055450746,14961.7239743846,11837.1166773601,11976.9011427973,14360.4247889815,14333.247422089,15689.0022647594,16444.8381135396,,
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,2222.36636636277,2311.79884893619,2441.03855530008,2755.63311653279,2780.09271886584,2900.43321843978,2909.66062936858,3175.36736882691,3658.90068296888,4478.8035365764,4621.74800634808,5717.45491759561,7760.37456528598,9343.5268869444,9066.94346634547,9889.64799900812,10927.0169670694,13582.24972476,15843.4731257991,17226.0475704774,14418.7280860634,13120.2506589383,12894.1869528932,12636.5857014227,13006.652471432,18912.702163059,23386.8226720772,26279.4022937889,27736.8385960271,34872.0968660857,37249.9011738562,41234.1845124418,41750.8423039842,45779.8957134634,53177.3909691864,52219.1770157488,46394.8187407173,47893.0697154635,51728.2982426894,48826.5457882192,47558.3722118289,52190.0655646188,64422.2789895382,74674.1331656762,79595.5340773847,88400.2032742286,102523.39494122,112477.061131841,100735.351853257,102863.095724628,113731.651545496,106022.799072463,110664.840296737,,,
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2366.54317184054,2436.02780062701,2847.94639406504,3148.33491744107,3503.54152919958,4169.73227909797,4466.04526877907,4987.18881803869,5631.26191489751,6746.06384686916,7634.19353901268,9746.23508980645,14064.199072966,16383.0170828195,12212.4956320296,11379.2356381201,13749.2233389893,14031.7958668304,15357.2692718427,16037.7821039125,,
Macao SAR, China,MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,3915.57106860266,3741.93219343058,4169.22880374246,4125.53024573213,4450.06328199805,5537.60057889101,6212.56243490972,7113.46509708359,8312.17567007503,9377.79815158369,12125.9872811175,13713.3919110155,14979.0726324857,16465.1124801368,16357.4003046856,16199.152204327,14771.5567559741,13907.5915857383,14127.5666726526,14870.0499638043,15778.5127040793,17586.3770108613,22371.6136872992,25189.779366612,30363.6237160165,36606.7826562025,40847.0524751827,40859.987197503,53045.8790094043,67062.4532091203,77214.8412184874,90600.4303793808,96443.7271224353,,
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,159.212704323362,181.952894138185,197.86337615063,203.021765535345,208.461829200778,198.219140751497,204.65166533278,214.359477409228,233.598736759115,247.37470229931,266.57196845206,304.104308884118,366.572424552029,441.522900013944,505.894229753972,527.779971476468,594.717169106307,695.933128757155,816.94268897803,1056.63192431269,837.175412206404,816.392179328527,729.496078148728,645.505954871249,636.432343413297,815.41816131268,880.688838117584,1028.87408069586,1034.81060731492,1158.58960274361,1223.36062694001,1241.91499508427,1148.57898767059,1278.18678263479,1372.79094709478,1504.98095372309,1335.57389253687,1414.63969361487,1386.21202208579,1275.88034551999,1285.44742952016,1362.53244931258,1662.70718580758,1881.96472120273,1948.20016676017,2128.17146701453,2416.17506611326,2827.17836377985,2860.99155761801,2822.71934691324,3044.09722380578,2899.98052566953,3094.96306923392,3139.95075075718,,
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,12479.7252607401,13812.1359060263,16732.9258788308,21421.9646120756,22707.4560380278,28249.7914457976,28813.1308308869,31432.8694404664,38355.2762166492,45845.1098277337,51526.6206408108,44364.6613479079,41377.8664366944,38883.613816459,36379.1455513374,37552.055643001,52162.2689423643,63049.6621501098,68427.206617505,68574.2452564678,84289.5595438943,83727.0488033757,91651.0499568933,85421.7258336278,89415.8281214554,101963.222110443,101315.707697008,90909.1028670077,93110.9810218226,91398.311296276,82537.4464694446,82537.2638807502,88995.5906708296,108862.794246025,123263.613161822,126599.403276628,135688.799880639,170632.956214847,193892.32225785,153033.131087618,145221.191568424,163035.999801116,,,,,
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.093095245982,835.015410176162,625.301538599629,640.165420298106,460.832253026998,476.99268001812,462.17201717928,528.177776069602,448.841362219815,321.02679648144,354.001278975189,407.730243187074,458.677816836312,548.289686690501,720.940932072135,831.203636944651,950.648204362748,1230.43468472032,1695.97281114375,1525.52611882763,1631.53583179532,1970.57137253336,2046.53678665109,2243.979662444,2233.77149076315,,
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,133.846223500905,138.115436666621,138.400253666281,142.653329587716,144.484629921989,152.121570865974,157.508959768367,165.52520966032,165.049394086619,169.070662927597,177.432717999588,192.968465867078,231.120243180241,260.521411514181,301.362521720715,279.736453811093,293.706563738382,322.866943603988,407.097200231829,462.142857961216,400.163701132435,382.422239880228,371.110410184034,302.592339398898,286.32976227008,317.436873902629,242.877509172611,224.541473799572,222.930553219972,266.892255571924,222.985579204589,246.614824038947,266.599056341443,228.304988285423,234.892770957918,287.771396667079,247.450462176811,252.781788403203,243.566786035185,246.282640965268,278.987449930548,262.741819751427,317.42203169157,245.670452935291,275.515822511571,292.990944306086,379.067415267754,472.379399753856,417.178525983657,414.142787218657,456.327896822183,444.954628510585,462.968068714135,449.396088748801,,
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,275.172867096998,280.833674823261,290.426976750404,338.156227430591,617.920503006499,692.798927619702,746.955361797393,718.878549903688,830.298999172259,904.509285499957,996.432880887997,1101.39209094726,1250.10799718238,1379.75798372408,1487.24516629907,1628.75902667836,1796.79296555249,1982.56114711282,2061.64909216244,2203.12781770039,2289.08740869538,3182.85313010562,3221.52679921068,3628.04279825683,4110.15204664824,3763.09414061053,4869.80310800695,5664.4322755625,6747.87585128544,6776.98238543927,7161.52677342409,7412.54891399564,7488.84851946683,7840.47819659191,8624.8036764007,,
Middle East & North Africa (all income levels),MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,241.054354797759,261.265064810687,282.95407959761,322.101024004269,381.007494594538,498.938827259361,887.114568509462,943.774348907319,1141.15082336082,1280.83537181341,1327.44382306275,1692.52905626919,2130.10391726876,2136.55312156506,2052.97131607813,2000.54255257046,1965.93172601986,1931.66551668049,1911.33392820637,1727.4924810167,1664.19715764533,1673.31534498857,2117.50208834427,2068.16076301409,2215.23452165365,2183.29998232812,2223.05308052317,2465.17458377486,2726.66136124718,2778.4068028407,2653.36597347421,2785.86492780288,3055.59904233565,2998.23241192365,2927.24675987511,3220.40960168191,3673.55515650822,4330.82545816706,5013.55582444968,5792.50398903891,7081.40526766389,6193.01910237008,7060.80704805988,8396.67902829741,8844.96231550573,8840.02086714082,8518.70238555343,,
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,354.386897775116,369.135277097581,397.902512624129,456.851720059801,481.479490942276,520.209295978722,550.225823992677,589.777927147612,633.084476722941,670.7484507266,717.058205489079,801.090097552004,950.403962480537,1200.98335405954,1426.12718687539,1402.25626476031,1253.81791096558,1529.81735531653,1957.93429277325,2762.59420060941,3477.41879582357,2366.26177876954,1988.06442074217,2300.32245039667,2369.31224717281,1630.01934260144,1731.66793271698,2216.29503823001,2644.19760264343,3052.03217333994,3577.80816131283,4050.99945490508,5498.54639512558,5637.26619181147,3603.97568838717,4088.45545866353,4855.62947606783,4986.25265880444,5663.3885119427,6581.5369324992,6879.6698073496,6948.40761773292,6601.04206480566,7042.02478340443,7823.82549787716,8623.78675450431,9191.16520304799,9578.96897943858,7687.06059618613,8916.45317150437,9812.12651023986,9819.48078518928,10318.1890968713,10361.293121784,,
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,972.566232951873,1047.51904961901,1196.41782490328,1234.55574698499,1144.64965826681,1392.65726438325,1494.32950555186,1604.2484624288,1589.02494925021,1659.11205073996,1701.84195870547,1844.05248876109,1987.15336050507,2136.76176918362,2356.52685221482,2156.89631690566,2056.00149594754,2093.56473156851,2073.48669519932,2126.83287154387,2206.6561156159,2391.34740333583,2434.76130579871,2517.69338901563,2645.98140535557,2757.37270562937,2877.11792905081,2924.3965929754,2906.25131350184,3126.51636530098,3294.72711686827,3507.9193226144,3627.21054831478,,,
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,108.720246685587,110.969455480004,119.692915805463,131.108238965653,141.080705120489,142.082445400004,145.255220551087,149.520542532396,162.679066086936,175.298537129086,184.180865969922,202.4467755527,247.540457905187,306.583868334277,341.970027625188,364.513736482054,401.232256529585,428.27404526693,500.271706220062,575.430586467131,609.042397412991,588.893589337575,558.110105028541,571.92414098143,589.880875394097,597.887861655418,608.955478025781,642.356191989263,691.261186468518,763.639361357631,747.447133792755,777.580565393088,833.388987336838,913.985089277455,1021.76850614338,1110.9636688229,1156.21961041282,1125.03395349868,1097.17985452713,1173.3279120609,1163.43620829097,1208.33463243765,1339.16427261294,1546.07621772001,1802.52601650613,2103.09511303034,2563.01529495992,3004.78070382718,2978.5668124182,3595.01413997426,4174.19172358409,4360.15745017652,4582.70176617288,4731.64542391752,,
Macedonia, FYR,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2225.1113951307,2341.73705874771,1162.33092260396,1288.62872571567,1717.38250746254,2261.99599348474,2238.8336250187,1875.4514135881,1773.88755975524,1805.5107576742,1838.50598992733,1796.34865399752,1937.08366138964,2377.03752622063,2724.57351106007,2994.48376721821,3276.92412887,3976.14972442928,4721.60221368075,4475.82824441262,4474.88287985586,4988.20126890879,4628.31354883007,5109.93421285861,5370.69769484779,,
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,50.1030411648427,61.7665031033321,60.290576063709,62.9380355634524,74.1357955225524,82.5738925025495,94.1066377696658,88.469431178865,134.177456643978,149.244474954867,164.129827264572,188.030185586302,241.180493609325,265.370832801283,217.558462592824,189.504923661127,181.147493530733,180.098685219949,177.400317376919,223.337279583105,253.68372434448,252.530715330383,256.541051027612,304.012108473718,297.99499597389,342.745385182687,313.750539799932,201.234628797169,274.35760884416,283.999331994594,261.585139885436,267.37342920084,257.627573978944,236.096110142673,248.963062283244,307.169721872143,388.818373086099,421.170428761836,444.28464361017,496.744283096333,561.496332730922,665.05468879544,661.13171143401,673.694661386653,738.554478049691,696.182312926245,726.173323541483,765.747030519763,,
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,828.444834337079,874.061146109093,975.720862993772,1143.66667608705,1245.31842083175,1560.10509658262,1726.55913452495,2037.86476660159,2558.73543428134,3195.51239568261,3948.26716486393,3898.36999672329,3787.91751420461,3526.91536128748,3332.82102436915,3322.30815939598,4194.53362238002,5083.80108177028,5814.44984160101,6040.83946725816,7192.394285355,7688.02750707283,8365.01309952099,7428.47560128869,8149.41632429728,9717.50193818825,9852.31001075917,9683.14540797466,10091.2797969916,10301.4232851886,10377.0373182486,9967.79040659294,10849.7502791421,12844.5879877177,14064.2295970135,14834.4323706421,15705.3402150582,18356.968284457,20895.7805043413,19636.0062766561,19694.0831567142,22347.708423805,21176.3099827802,22776.1946886632,,,
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1414.67279394223,1101.26404595006,1197.52953258573,,
Middle East & North Africa (developing only),MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1183.82501633229,1185.66434421382,1324.11149692576,1493.05471746017,1509.69535349035,1508.43437712348,1561.37872448756,1594.44946602397,1611.42641707518,1533.57706245673,1684.83170550161,1898.57367527704,2190.7419808479,2555.67190747351,3074.99598494215,3726.77144871359,3541.10987944997,3998.19580613895,4657.41951552526,4873.41439954494,4692.77746130973,4333.28171083436,,
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.04289333871,1909.63543490229,2106.33901312913,2789.08158153876,3380.19953469677,3674.52652951463,4383.59509708201,5957.1456931201,7325.70347405184,6698.07943862396,6636.87502851915,7249.87662357924,6519.1869711592,7110.76293244448,7370.857004661,,
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,1332.63902549616,1435.76951952797,1495.01984868089,1121.66835998189,1137.69035387727,1465.44840238377,1485.5367037697,1533.43990258349,1670.6866272835,1172.43555070853,1072.62664643576,587.295378411101,339.516400417744,405.967715893079,631.908286526926,580.903305280834,505.596861204395,477.344050747104,445.000397014599,474.206033676213,524.037760134446,571.602018826657,646.2369491291,798.024378528212,998.800555786278,1333.87810044282,1631.94170738744,2135.80370415857,1715.36970076589,2650.26774782849,3779.59600602832,4395.79508812852,4418.77258331202,4170.15401687934,,
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,290.418033469741,283.965986967764,283.996497047563,249.202099217187,255.496873339712,334.229382200835,391.567728532957,175.994878109971,156.820653883606,172.763206458514,185.150141272583,197.858435445059,137.201287609061,136.145896602229,139.953827872293,140.586390998921,196.904299144784,225.250323358031,249.238606541675,254.874308398791,235.838306052375,216.922734660206,217.461487350433,234.795410312647,278.782693454286,313.107929672144,328.707742550667,411.138998887006,485.458539131545,458.819922783252,422.20792653633,536.875495096737,592.554067776208,598.333407405488,618.95512994259,,
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,121.949685230719,122.23401347529,121.55969873836,157.591781573655,174.07731830839,176.463399102858,181.707568542735,194.431744953876,178.918591511996,182.210546106419,191.935009683348,217.592865057502,266.1697518425,321.344379708317,358.189604128242,383.443133960927,384.077936744883,375.808124969606,432.017873514898,462.174899314194,473.813191068434,461.833250502063,471.730656538474,422.923935710761,386.61890300948,442.124594167873,487.660086877661,499.51583731464,498.416656777786,503.714762730134,693.620996627424,683.98964395208,567.391870514823,580.362306164045,606.281691011999,600.131221546508,566.277065073728,539.196078852177,534.932456670154,477.698963774509,464.117667097643,460.280926521813,527.056766439243,600.062099538563,694.320082798091,939.155718581818,1008.02408415306,1177.66996603134,1041.58175940165,1201.79738871509,1383.58774486486,1276.33964970176,1300.23418167431,1270.2308924527,,
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,779.904212163145,897.669287366744,1092.27216992885,1280.39074655489,1176.49932493875,1170.04796478811,1091.09469945076,1093.00908133859,1032.31023409563,1058.9059803191,1428.53733914815,1822.97560145529,2054.63992161434,2084.26236252977,2506.18493271298,2669.32628158849,2973.20538801772,2973.79360894844,3197.33695600519,3599.55175081755,3899.44243320673,3646.63784190973,3593.24156856113,3651.23107830889,3861.03854240777,3792.18757627331,3957.51290492561,4623.35178351509,5229.87356724377,5116.03964225907,5455.06563037963,6285.7890498112,7749.31843837522,7082.29570014421,7772.10005652754,8984.62976859867,9110.80539877443,9476.84182862565,10005.6157486292,,
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,48.39523287725,49.5766138995794,50.4312775735612,50.2266326211544,57.740939638544,63.9210760338056,64.5895065156124,57.1944714048845,60.3632390110885,64.1360296581657,78.3056958935822,84.3861116606937,89.4479558455796,106.945005349621,115.707740202509,122.346421549074,142.244256607502,161.884117149682,174.840271128033,198.444281927082,193.26978756804,179.912106858008,181.72544150837,173.609918909185,155.736393525772,154.368508606436,145.161417981269,159.433196406898,174.643243522315,199.085392401206,228.167944500307,184.388700932667,211.276833290708,119.958736177014,140.249398437332,224.659542001109,255.975844392272,163.603341667909,161.26099056201,153.999638158702,147.679390440561,223.460094839742,198.113275073959,208.855763539316,213.15667453155,234.212467800876,265.996882098954,302.497302015206,345.194868406576,359.579421375455,364.087659189772,266.588912168065,237.341804302182,253.015460281313,,
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,287.414698362264,292.033621485132,300.96683664584,312.222825238972,333.116326249101,344.64930112979,347.693707061618,353.43612481443,380.698394868753,392.044072951159,403.711608454336,468.090795360428,694.157176455477,839.923699330625,803.324754695512,932.848945546092,1084.05116248988,1262.78825115725,1599.67064940018,1802.62509870864,1795.68909750823,1876.2336492078,2055.51100118215,2254.28927153852,2015.45032855321,1741.06205510235,1926.64385932409,2050.44857802364,2193.95863105407,2417.41659798449,2626.07956332218,3079.99682949166,3395.41423813688,3685.99338973268,4286.16895042312,4743.75309938971,4593.67168763683,3228.60139675249,3456.84805238703,4004.54595517499,3877.99665182468,4130.67801690763,4427.45973733967,4918.16673074182,5553.99257691742,6179.62962918219,7218.26522282857,8453.93191411583,7277.98129310725,8754.24283245939,10060.3927368557,10429.4559819425,10538.0292921088,10829.9380586381,,
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2990.76628065986,3153.88605003842,3281.35123535155,3478.08586108048,3727.14016510279,4040.8790099139,4227.76186373872,4575.14811014625,4906.85250757158,5139.88179137048,5524.48398026618,6016.95673910812,6656.92267027681,7221.92951735982,7786.62949779109,8626.5888655454,9413.33953557657,10440.2552643582,11529.7630439909,12452.9595842451,13825.2621114408,14242.5964891328,15346.2706483885,16803.6773134709,17848.9233924367,18645.2030071182,19712.1596471618,21219.42535103,22689.8291231325,23689.4385753729,24123.9732701866,25013.4103743693,25813.9608023504,26981.4944751403,27961.9304170491,29184.5076613159,30598.9597449898,31759.9976406125,33392.3044949251,35232.9984630427,35930.8491772686,36777.868886872,38535.6966175216,40933.4748613302,43498.181200198,45834.9557269967,47702.4652807684,48213.007827818,46393.4649786254,48291.4597271455,50016.8270592835,51590.1465776446,52918.6473485165,54198.6800882674,,
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,2404.10074797789,2184.00316034598,2013.76150461951,2133.694745109,1763.05701282165,1405.78598355311,1520.56914031615,1852.50406485041,1922.41031529295,1871.79332097032,1981.25191623998,2054.85223374245,2278.08336431346,2063.7872522077,2264.6558051238,2383.30379869486,2313.53711152753,2333.76291008877,2114.43798178464,2056.35861483895,2059.40060669386,1836.49596710904,1716.40257743177,2488.9905127054,3297.95861713484,3582.24385995747,3886.50880206683,4200.85883836358,4008.93304515398,4140.54261049592,5173.66668498319,5596.64492151148,5762.6904538495,5614.60585772551,5719.57918221765,,
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,1763.47506683766,1756.21965306604,1865.66599868404,2165.90114607294,2529.89263977581,3203.71144556442,3446.95279391748,4031.01603874046,4220.19350048583,4865.65037488923,6163.38011948249,5957.54111677189,6158.94673921865,6152.78252887561,7561.19227612515,8443.10705181349,6817.83252877901,6208.78263416107,5540.23497276739,5249.0536002064,5534.631412905,7634.33440023159,9271.7354036501,12665.6632283397,13092.2647265506,14800.0286943521,15133.1622384558,16261.2969282208,16640.8023536798,16037.0252427091,18721.0564384262,18257.2150489301,16341.5873485558,15387.8695836451,14611.8328032133,12579.5951055864,,,,,,,,,,,,,,,,
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,141.657215780024,150.813163640231,161.681925733906,156.254731000121,175.526078990709,177.994658318542,164.025807180763,153.656749851095,145.846457101647,147.285279502293,152.867521784031,159.232844423444,197.331048265013,208.095182191336,206.818610709372,204.136627582018,240.783516881458,321.632816301145,371.762276034968,429.965389858473,361.89265279903,327.121937436901,284.327282385869,224.096486661899,214.845120932593,276.126845510743,314.806568873756,312.368147006642,289.849850695828,319.925594256304,290.850733860523,283.545016743141,187.842518201613,176.59840608816,205.169331393689,209.247729871013,187.377737262559,203.286695753344,190.462859460986,163.640109769878,170.696162140557,183.669877944788,222.899246399143,240.217438674981,258.281760331253,266.5794372075,302.266396839069,366.630642795976,352.685107232413,359.801257629489,388.164893545399,404.627417392481,430.874808295287,440.722046551477,,
