name,city,statenam,state,censdist,year,sworn,civil,violent,property,elecyear,governor,rincpc,econgrow,unemp,citypop,term2,term3,term4,a0_5,a5_9,a10_14,a15_19,a20_24,a25_29,citybla,cityfemh,sta_educ,sta_welf,price,termlim
chicago,8,il,13.0,33.0,1989,11828.0,1641.0,,227631.0,0.0,0.0,15.22016144,0.021299601,0.059749990999999995,2988260.0,0.0,0.0,1.0,0.077257991,0.071198463,0.067863286,0.070714474,0.07870823099999999,0.09356164900000001,39.16998291,19.42999268,748.3867187999999,292.74194339999997,1.239999771,0.0
chicago,8,il,13.0,33.0,1990,12048.0,1487.0,,228829.0,0.0,1.0,15.53320313,0.020359039,0.061419994000000006,2783726.0,0.0,0.0,1.0,0.077785254,0.071037054,0.066477895,0.068617582,0.077159822,0.093997359,39.09997559,19.59999084,792.6547852000001,303.7490234,1.306999207,0.0
cleveland,10,oh,35.0,31.0,1970,2464.0,179.0,7962.0,48914.0,0.0,1.0,10.39432526,-0.01671052,0.05249998,751000.0,0.0,0.0,1.0,0.083668768,0.09579473699999999,0.10360378,0.09031379199999999,0.07377404,0.06533438,38.29998779,19.29998779,574.7421875,110.824707,0.387999773,1.0
cleveland,10,oh,35.0,31.0,1971,2294.0,159.0,8689.0,47991.0,0.0,0.0,10.49382019,0.00952673,0.06466996700000001,727000.0,0.0,0.0,1.0,0.082083166,0.093309879,0.101397455,0.09007293,0.075042009,0.066993594,38.84997559,19.26998901,600.0,133.33325200000002,0.404999971,0.0
cleveland,10,oh,35.0,31.0,1972,2299.0,162.0,8396.0,40832.0,0.0,0.0,11.01913452,0.048846722,0.05541998099999999,743600.0,0.0,0.0,1.0,0.080471635,0.09078449,0.099155009,0.089828134,0.07633072099999999,0.068679929,39.3999939,19.23999023,633.9711914,157.89465330000002,0.41799998299999996,0.0
cleveland,10,oh,35.0,31.0,1973,2437.0,200.0,7305.0,34835.0,1.0,0.0,11.56756592,0.048571348,0.042579979000000004,724445.0,0.0,0.0,1.0,0.07883358,0.088217437,0.09687566800000001,0.08957928400000001,0.077640712,0.070394039,39.94998169,19.20999146,662.1621094,171.1711426,0.444000006,0.0
cleveland,10,oh,35.0,31.0,1974,2345.0,293.0,9588.0,42434.0,0.0,1.0,11.41784668,-0.013027191,0.047919989,705826.0,0.0,0.0,1.0,0.07716822599999999,0.085607708,0.094558418,0.08932632199999999,0.078972399,0.07213658099999999,40.5,19.17999268,598.3769531,180.5273438,0.49299979200000005,0.0
cleveland,10,oh,35.0,31.0,1975,2211.0,105.0,10403.0,47403.0,0.0,0.0,11.10594177,-0.027697325,0.09082996800000001,659931.0,0.0,0.0,1.0,0.07547503700000001,0.082954288,0.092202306,0.08906912800000001,0.080326438,0.073908389,41.04998779,19.1499939,652.4160156,182.1561279,0.53799963,0.0
cleveland,10,oh,35.0,31.0,1976,2031.0,111.0,8496.0,44645.0,0.0,0.0,11.6397171,0.046942472,0.078170002,642298.0,0.0,0.0,1.0,0.073753178,0.080255985,0.08980643699999999,0.08880752300000001,0.081703365,0.07571011799999999,41.59997559,19.11999512,731.1069336,212.65368650000002,0.568999767,0.0
cleveland,10,oh,35.0,31.0,1977,2095.0,172.0,9421.0,45574.0,1.0,0.0,12.11386108,0.039927244,0.06466996700000001,638793.0,0.0,0.0,1.0,0.072001994,0.077511728,0.08736968,0.088541508,0.083103716,0.077542603,42.1499939,19.08999634,750.824707,204.6203613,0.605999947,0.0
cleveland,10,oh,35.0,31.0,1978,1906.0,155.0,9697.0,41255.0,0.0,1.0,12.43404388,0.026088238,0.05407998,614512.0,0.0,0.0,1.0,0.070220709,0.07472032299999999,0.084891081,0.088270962,0.08452820800000001,0.0794065,42.69998169,19.05999756,697.8525391,226.9937744,0.65199995,0.0
cleveland,10,oh,35.0,31.0,1979,1864.0,134.0,9736.0,42258.0,0.0,0.0,12.33883667,-0.0076863769999999994,0.058919995999999995,601381.0,0.0,0.0,1.0,0.068408549,0.07188046,0.082369447,0.08799564800000001,0.085977316,0.081302762,43.25,19.02999878,692.8374022999999,209.366333,0.7259998320000001,1.0
cleveland,10,oh,35.0,31.0,1980,1877.0,147.0,11466.0,46136.0,0.0,0.0,11.79975128,-0.044673443,0.08366996,572657.0,0.0,0.0,1.0,0.066564679,0.068990946,0.079803765,0.087715566,0.087451816,0.08323222400000001,43.79998779,19.0,666.2617187999999,205.0970459,0.8239998820000001,1.0
cleveland,10,oh,35.0,31.0,1981,1994.0,178.0,12429.0,48292.0,1.0,0.0,11.61275482,-0.015974283,0.096249998,573145.0,0.0,0.0,1.0,0.067130089,0.069011688,0.078472376,0.085588455,0.085382044,0.082955301,44.07998657,19.36999512,651.2646484,237.62365719999997,0.90899992,1.0
cleveland,10,oh,35.0,31.0,1982,1947.0,331.0,9386.0,45539.0,0.0,1.0,11.32746124,-0.024874449,0.125079989,573944.0,0.0,0.0,1.0,0.067699432,0.06903249,0.077131808,0.083446622,0.083297908,0.08267653,44.35998535,19.73999023,633.6123047,253.3679199,0.9649996759999999,1.0
cleveland,10,oh,35.0,31.0,1983,1853.0,301.0,7798.0,39438.0,0.0,0.0,11.56626129,0.020862579,0.12207996800000001,571827.0,0.0,0.0,1.0,0.068272769,0.069053531,0.07578194099999999,0.081289887,0.081199288,0.082395792,44.63998413,20.11000061,665.425293,268.52124019999997,0.995999813,0.0
cleveland,10,oh,35.0,31.0,1984,1757.0,253.0,7332.0,40429.0,0.0,0.0,12.04234314,0.040336847,0.094169974,556931.0,0.0,0.0,1.0,0.06885004,0.06907469,0.074422657,0.079118192,0.079086125,0.082113087,44.91998291,20.47999573,685.878418,291.9562988,1.0389995570000001,0.0
cleveland,10,oh,35.0,31.0,1985,1742.0,186.0,6580.0,36491.0,1.0,0.0,12.245353699999999,0.016716957,0.088749945,546126.0,0.0,0.0,1.0,0.069431365,0.06909596900000001,0.073053896,0.076931298,0.07695812,0.081828415,45.19998169,20.84999084,732.4541016,301.1064453,1.07599926,0.0
cleveland,10,oh,35.0,31.0,1986,1701.0,151.0,7115.0,37120.0,0.0,1.0,12.61039734,0.029375553,0.081330001,546544.0,0.0,0.0,1.0,0.07001680099999999,0.069117427,0.071675479,0.074729085,0.074815273,0.081541717,45.47998047,21.21998596,778.9204102000001,334.7783203,1.095999718,0.0
cleveland,10,oh,35.0,31.0,1987,1717.0,174.0,6964.0,38444.0,0.0,0.0,12.79753113,0.014730453000000001,0.069999993,548171.0,0.0,0.0,1.0,0.070606291,0.069139004,0.070287406,0.072511375,0.072657287,0.081253052,45.75997925,21.58999634,782.8701172,343.42114260000005,1.13599968,1.0
cleveland,10,oh,35.0,31.0,1988,1749.0,325.0,7333.0,37498.0,0.0,0.0,13.09720612,0.023146867999999998,0.060249984000000006,544515.0,0.0,0.0,1.0,0.07120001299999999,0.069160759,0.068889558,0.070277989,0.070484102,0.0809623,46.03997803,21.95999146,792.4814453,348.8598633,1.1829996109999998,1.0
cleveland,10,oh,35.0,31.0,1989,1743.0,373.0,7965.0,35781.0,1.0,0.0,13.26290131,0.012571573,0.055329977999999995,523906.0,0.0,0.0,1.0,0.071797848,0.069182634,0.06748175599999999,0.068028748,0.068295479,0.08066952200000001,46.31997681,22.32998657,802.4189453,349.19335939999996,1.239999771,1.0
cleveland,10,oh,35.0,31.0,1990,1724.0,358.0,9190.0,36895.0,0.0,1.0,13.36930084,0.00799036,0.056579977000000004,505616.0,0.0,0.0,1.0,0.072400033,0.069204688,0.066064,0.065763593,0.066091299,0.080374658,46.59997559,22.69999695,837.7963867000001,377.96459960000004,1.306999207,1.0
columbus,11,oh,35.0,31.0,1970,897.0,142.0,2914.0,32016.0,0.0,1.0,10.39432526,-0.01671052,0.05249998,540000.0,0.0,0.0,1.0,0.087649405,0.09908193300000001,0.103498995,0.097263098,0.09544426199999999,0.074398041,2.5,14.0,574.7421875,110.824707,0.387999773,1.0
columbus,11,oh,35.0,31.0,1971,1005.0,178.0,3154.0,31766.0,1.0,0.0,10.49382019,0.00952673,0.06466996700000001,540333.0,0.0,0.0,1.0,0.08609575,0.096492589,0.10087466199999999,0.09705108400000001,0.096836269,0.07654100700000001,4.459999084,13.90999603,600.0,133.33325200000002,0.404999971,0.0
columbus,11,oh,35.0,31.0,1972,1051.0,189.0,2705.0,28317.0,0.0,0.0,11.01913452,0.048846722,0.05541998099999999,551044.0,0.0,0.0,1.0,0.08456659300000001,0.093943894,0.09829157599999999,0.09684234900000001,0.098206341,0.078650296,6.419998168999999,13.81999969,633.9711914,157.89465330000002,0.41799998299999996,0.0
columbus,11,oh,35.0,31.0,1973,1106.0,220.0,2622.0,28705.0,0.0,0.0,11.56756592,0.048571348,0.042579979000000004,558163.0,0.0,0.0,1.0,0.08306121799999999,0.091435015,0.09574878199999999,0.096636951,0.099555075,0.080726743,8.379997252999999,13.72999573,662.1621094,171.1711426,0.444000006,0.0
columbus,11,oh,35.0,31.0,1974,1145.0,225.0,3288.0,36032.0,0.0,1.0,11.41784668,-0.013027191,0.047919989,570266.0,0.0,0.0,1.0,0.081579208,0.088964939,0.09324532699999999,0.09643465300000001,0.100882888,0.082771003,10.33999634,13.63999939,598.3769531,180.5273438,0.49299979200000005,0.0
columbus,11,oh,35.0,31.0,1975,1145.0,242.0,3918.0,46372.0,1.0,0.0,11.10594177,-0.027697325,0.09082996800000001,572797.0,0.0,0.0,1.0,0.080119908,0.08653283099999999,0.090780377,0.09623551400000001,0.102190375,0.08478385199999999,12.29999542,13.54999542,652.4160156,182.1561279,0.53799963,0.0
columbus,11,oh,35.0,31.0,1976,1080.0,239.0,3287.0,42943.0,0.0,0.0,11.6397171,0.046942472,0.078170002,595500.0,0.0,0.0,1.0,0.07868284,0.08413779699999999,0.088352919,0.096039355,0.103477895,0.086766064,14.25999451,13.45999908,731.1069336,212.65368650000002,0.568999767,0.0
columbus,11,oh,35.0,31.0,1977,1087.0,270.0,3238.0,39991.0,0.0,0.0,12.11386108,0.039927244,0.06466996700000001,568800.0,0.0,0.0,1.0,0.077267528,0.081778944,0.085962236,0.095846236,0.104745924,0.088718235,16.21998596,13.36999512,750.824707,204.6203613,0.605999947,0.0
columbus,11,oh,35.0,31.0,1978,883.0,257.0,3354.0,41486.0,0.0,1.0,12.43404388,0.026088238,0.05407998,578338.0,0.0,0.0,1.0,0.075873494,0.079455495,0.083607376,0.095655978,0.10599494,0.090641141,18.17999268,13.27999878,697.8525391,226.9937744,0.65199995,0.0
columbus,11,oh,35.0,31.0,1979,914.0,289.0,4242.0,46363.0,1.0,0.0,12.33883667,-0.0076863769999999994,0.058919995999999995,534052.0,0.0,0.0,1.0,0.074500203,0.077166677,0.081287622,0.095468581,0.107225358,0.092535436,20.13999939,13.18999481,692.8374022999999,209.366333,0.7259998320000001,1.0
columbus,11,oh,35.0,31.0,1980,968.0,317.0,5130.0,50232.0,0.0,0.0,11.79975128,-0.044673443,0.08366996,562416.0,0.0,0.0,1.0,0.073147237,0.074911773,0.07900220200000001,0.09528392599999999,0.10843753800000001,0.09440165800000001,22.09999084,13.09999847,666.2617187999999,205.0970459,0.8239998820000001,1.0
columbus,11,oh,35.0,31.0,1981,1050.0,340.0,5263.0,50030.0,0.0,0.0,11.61275482,-0.015974283,0.096249998,562896.0,0.0,0.0,1.0,0.07343870400000001,0.074533641,0.077580392,0.092932999,0.10642904,0.094519854,22.1499939,13.20999908,651.2646484,237.62365719999997,0.90899992,1.0
columbus,11,oh,35.0,31.0,1982,1216.0,337.0,4337.0,44949.0,0.0,1.0,11.32746124,-0.024874449,0.125079989,563680.0,0.0,0.0,1.0,0.073724031,0.074163616,0.076188803,0.0906322,0.104463279,0.094635546,22.19999695,13.31999969,633.6123047,253.3679199,0.9649996759999999,1.0
columbus,11,oh,35.0,31.0,1983,1191.0,330.0,4197.0,39422.0,1.0,0.0,11.56626129,0.020862579,0.12207996800000001,561328.0,0.0,0.0,1.0,0.074003279,0.07380133900000001,0.074826598,0.08837986,0.102539003,0.094748735,22.25,13.43000031,665.425293,268.52124019999997,0.995999813,0.0
columbus,11,oh,35.0,31.0,1984,1160.0,327.0,4352.0,41261.0,0.0,0.0,12.04234314,0.040336847,0.094169974,568609.0,0.0,0.0,1.0,0.074276745,0.073446631,0.073492765,0.086174548,0.10065484,0.09485966,22.29998779,13.53999329,685.878418,291.9562988,1.0389995570000001,0.0
columbus,11,oh,35.0,31.0,1985,1223.0,319.0,4392.0,38982.0,0.0,0.0,12.245353699999999,0.016716957,0.088749945,565682.0,0.0,0.0,1.0,0.074544549,0.073099256,0.07218647,0.084014714,0.09880954,0.0949682,22.34999084,13.649993900000002,732.4541016,301.1064453,1.07599926,0.0
columbus,11,oh,35.0,31.0,1986,1224.0,330.0,5148.0,41404.0,0.0,1.0,12.61039734,0.029375553,0.081330001,566115.0,0.0,0.0,1.0,0.074806869,0.072759032,0.07090687799999999,0.081899047,0.09700197,0.095074594,22.3999939,13.75999451,778.9204102000001,334.7783203,1.095999718,0.0
columbus,11,oh,35.0,31.0,1987,1281.0,322.0,5381.0,46560.0,1.0,0.0,12.79753113,0.014730453000000001,0.069999993,567800.0,0.0,0.0,1.0,0.075063884,0.072425604,0.06965321299999999,0.079826176,0.095230997,0.095178783,22.44999695,13.86999512,782.8701172,343.42114260000005,1.13599968,1.0
columbus,11,oh,35.0,31.0,1988,1335.0,335.0,5802.0,50967.0,0.0,0.0,13.09720612,0.023146867999999998,0.060249984000000006,588428.0,0.0,0.0,1.0,0.075315773,0.072098911,0.068424582,0.07779479,0.093495429,0.095280945,22.5,13.97999573,792.4814453,348.8598633,1.1829996109999998,1.0
columbus,11,oh,35.0,31.0,1989,1335.0,335.0,5986.0,53505.0,0.0,0.0,13.26290131,0.012571573,0.055329977999999995,572341.0,0.0,0.0,1.0,0.07556265599999999,0.071778655,0.06722033,0.075803697,0.09179431199999999,0.095381021,22.54998779,14.08999634,802.4189453,349.19335939999996,1.239999771,1.0
columbus,11,oh,35.0,31.0,1990,1394.0,341.0,7022.0,55681.0,0.0,1.0,13.36930084,0.00799036,0.056579977000000004,632910.0,0.0,0.0,1.0,0.075804651,0.071464717,0.066039741,0.073851705,0.090126574,0.09547919,22.59999084,14.19999695,837.7963867000001,377.96459960000004,1.306999207,1.0
dallas,12,tx,43.0,74.0,1970,1635.0,425.0,8157.0,66230.0,0.0,1.0,9.353088378999999,0.020182848,0.044330000999999994,844000.0,1.0,0.0,0.0,0.09461361199999999,0.10388940599999999,0.102034271,0.08853632199999999,0.088984132,0.08380246200000001,24.8999939,13.79999542,561.8554687999999,123.7113037,0.38800001100000003,0.0
dallas,12,tx,43.0,74.0,1971,1797.0,595.0,8935.0,61401.0,1.0,0.0,9.446907043,0.009980916999999999,0.049669980999999995,834666.5,1.0,0.0,0.0,0.092578232,0.1009202,0.099648356,0.08866292199999999,0.09037745,0.085907161,25.34999084,13.65999603,609.8764647999999,145.6789551,0.404999971,0.0
dallas,12,tx,43.0,74.0,1972,1875.0,623.0,7870.0,57198.0,0.0,1.0,9.947364807000001,0.051620007,0.045169979000000006,869600.0,1.0,0.0,0.0,0.090643764,0.09809809900000001,0.097380638,0.088783205,0.09170168599999999,0.08790767199999999,25.79998779,13.51999664,633.9711914,153.1099854,0.41799998299999996,0.0
dallas,12,tx,43.0,74.0,1973,1929.0,621.0,8807.0,61043.0,1.0,0.0,10.479728699999999,0.052134991,0.038829982,882400.0,1.0,0.0,0.0,0.088802755,0.09541237400000001,0.09522253300000001,0.088897705,0.09296196699999999,0.089811385,26.25,13.37999725,646.3959961,150.9008789,0.444000006,0.0
dallas,12,tx,43.0,74.0,1974,1939.0,605.0,7654.0,74592.0,0.0,1.0,10.45233154,-0.002617836,0.042919993,883588.0,1.0,0.0,0.0,0.08704865,0.092853487,0.093166292,0.08900678199999999,0.094162762,0.091625333,26.69999695,13.23999786,636.9165039,135.9025879,0.49299979200000005,0.0
dallas,12,tx,43.0,74.0,1975,1968.0,594.0,7655.0,86756.0,1.0,0.0,10.60408783,0.014414548999999999,0.055749982999999996,864665.0,1.0,0.0,0.0,0.08537548800000001,0.09041255699999999,0.09120488199999999,0.08911085099999999,0.095308125,0.093355536,27.149993900000002,13.09999847,674.7211914,135.6876221,0.53799963,0.0
dallas,12,tx,43.0,74.0,1976,2014.0,549.0,7244.0,84036.0,0.0,0.0,11.09313965,0.045087814000000004,0.057419986,888450.0,1.0,0.0,0.0,0.083777726,0.08808165800000001,0.089331925,0.089210212,0.09640193,0.095007837,27.59999084,12.95999908,750.4389647999999,152.8997803,0.568999767,0.0
dallas,12,tx,43.0,74.0,1977,2004.0,595.0,8899.0,76907.0,1.0,0.0,11.49339294,0.035445452,0.053579985999999996,873700.0,1.0,0.0,0.0,0.082250357,0.08585351699999999,0.087541521,0.08930522199999999,0.097447455,0.09658724099999999,28.04998779,12.81999969,719.4716797,155.1154785,0.605999947,0.0
dallas,12,tx,43.0,74.0,1978,1997.0,577.0,9884.0,76685.0,0.0,1.0,12.08435059,0.050138712,0.04817,871832.0,1.0,0.0,0.0,0.08078891,0.08372151900000001,0.08582830400000001,0.08939611900000001,0.09844791900000001,0.09809857599999999,28.5,12.68000031,763.8032227000001,141.10424799999998,0.65199995,0.0
dallas,12,tx,43.0,74.0,1979,2031.0,562.0,11453.0,82308.0,1.0,0.0,12.16803741,0.006901503000000001,0.042169988,882225.0,1.0,0.0,0.0,0.079389155,0.081679463,0.08418744800000001,0.08948314199999999,0.09940612300000001,0.099546075,28.94999695,12.53999329,713.4985352000001,144.6280518,0.7259998320000001,0.0
dallas,12,tx,43.0,74.0,1980,1990.0,588.0,12681.0,93329.0,0.0,0.0,11.89076996,-0.02305007,0.052249998,900104.0,1.0,0.0,0.0,0.078047276,0.079721868,0.082614422,0.089566588,0.10032475,0.100933671,29.399993900000002,12.3999939,702.6694336,127.42712399999999,0.8239998820000001,0.0
dallas,12,tx,43.0,74.0,1981,1955.0,556.0,12749.0,98833.0,1.0,0.0,12.23790741,0.028775215,0.052919984,937273.0,1.0,0.0,0.0,0.079049885,0.07947093200000001,0.080889285,0.087131679,0.09795171,0.10178327599999999,29.409988399999996,12.54999542,675.4672852000001,134.2133789,0.90899992,0.0
dallas,12,tx,43.0,74.0,1982,1996.0,573.0,13053.0,102811.0,0.0,1.0,12.11038208,-0.010475159,0.068499982,970624.0,1.0,0.0,0.0,0.07999497700000001,0.079234362,0.079263091,0.084836245,0.09571462900000001,0.10258418300000001,29.41999817,12.69999695,674.0195312999999,113.1566162,0.9649996759999999,0.0
dallas,12,tx,43.0,74.0,1983,2084.0,510.0,11478.0,96330.0,1.0,0.0,11.99247742,-0.009783505999999999,0.07991999400000001,998827.0,1.0,0.0,0.0,0.080887496,0.079010963,0.077727437,0.082668662,0.09360218,0.103340507,29.42999268,12.84999847,751.3613281,125.56549070000001,0.995999813,0.0
dallas,12,tx,43.0,74.0,1984,2087.0,494.0,12110.0,101336.0,0.0,0.0,12.30430603,0.025670052000000002,0.059329987,987696.0,1.0,0.0,0.0,0.081731617,0.078799725,0.076274991,0.08061856,0.09160423300000001,0.104055762,29.43998718,13.0,762.4765625,126.48083500000001,1.0389995570000001,0.0
dallas,12,tx,43.0,74.0,1985,2170.0,511.0,14364.0,115132.0,1.0,0.0,12.52874756,0.01807642,0.070079982,997467.0,1.0,0.0,0.0,0.082531214,0.078599572,0.074899197,0.07867664099999999,0.089711666,0.104733348,29.44999695,13.149993900000002,800.5,126.31414790000001,1.07599926,0.0
dallas,12,tx,43.0,74.0,1986,2290.0,562.0,19275.0,134651.0,0.0,1.0,12.31320953,-0.017353535,0.08882999400000001,1016488.0,1.0,0.0,0.0,0.083289683,0.078409731,0.073594153,0.07683455900000001,0.087916374,0.105376065,29.45999146,13.29999542,845.2905273,128.27319340000003,1.095999718,0.0
dallas,12,tx,43.0,74.0,1987,2400.0,560.0,20086.0,144366.0,1.0,0.0,12.09947205,-0.017510414,0.084419966,1009947.0,1.0,0.0,0.0,0.084010124,0.078229368,0.07235449599999999,0.075084805,0.086211145,0.105986595,29.46998596,13.44999695,826.5556641,139.82299799999998,1.13599968,0.0
dallas,12,tx,43.0,74.0,1988,2831.0,330.0,21132.0,149267.0,0.0,0.0,12.33473969,0.019257784,0.073080003,1017818.0,1.0,0.0,0.0,0.08469533900000001,0.078057885,0.071175456,0.073420584,0.08458924300000001,0.10656726400000001,29.47999573,13.59999847,832.4536132999999,151.8984375,1.1829996109999998,0.0
dallas,12,tx,43.0,74.0,1989,2472.0,844.0,21228.0,145223.0,1.0,0.0,12.51209259,0.014276028,0.067249954,996320.0,1.0,0.0,0.0,0.085347891,0.077894568,0.070052683,0.071835816,0.083044767,0.10712021599999999,29.48999023,13.75,847.5805663999998,159.6773682,1.239999771,0.0
dallas,12,tx,43.0,74.0,1990,2747.0,845.0,24550.0,131717.0,0.0,1.0,12.82217407,0.024480104,0.061669975999999994,1006877.0,1.0,0.0,0.0,0.085969985,0.077738822,0.068982244,0.07032495700000001,0.081572294,0.107647359,29.5,13.899993900000002,873.7563477,193.57299799999998,1.306999207,0.0
denver,13,co,6.0,84.0,1970,1166.0,249.0,4213.0,44649.0,0.0,1.0,10.37371063,0.035872698,0.047429979000000004,515000.0,0.0,0.0,1.0,0.086550951,0.10269516699999999,0.106282771,0.09264987699999999,0.084577739,0.076954126,5.0,13.69999695,762.8862305,170.1030273,0.38800001100000003,0.0
denver,13,co,6.0,84.0,1971,1205.0,271.0,4733.0,42916.0,1.0,0.0,10.7753067,0.037982464,0.045459985999999994,515333.25,0.0,0.0,1.0,0.08496356,0.098970175,0.10280519699999999,0.091971219,0.086105347,0.080884457,5.699996948,13.36999512,829.6293945,190.1234131,0.404999971,0.0
denver,13,co,6.0,84.0,1972,1223.0,296.0,4398.0,43395.0,0.0,0.0,11.31578827,0.048941612,0.041339993,524221.0,0.0,0.0,1.0,0.083463311,0.095449567,0.09951847800000001,0.09132981300000001,0.08754915,0.08459919699999999,6.399997711,13.03999329,882.7749023,229.66503909999997,0.41799998299999996,0.0
denver,13,co,6.0,84.0,1973,1297.0,313.0,4873.0,39176.0,0.0,0.0,11.82431793,0.043959856,0.040869981,527000.0,0.0,0.0,1.0,0.082043111,0.092117012,0.096407294,0.09072268,0.088915825,0.088115513,7.0999984739999995,12.70999908,862.6123047,218.4683838,0.44399976700000005,0.0
denver,13,co,6.0,84.0,1974,1362.0,306.0,4702.0,43042.0,0.0,1.0,11.72007751,-0.008855104,0.040859997,516437.0,0.0,0.0,1.0,0.080696821,0.088957787,0.09345793699999999,0.090147138,0.090211391,0.09144896300000001,7.799999237000001,12.37999725,890.4663086000002,208.9249268,0.49299979200000005,0.0
denver,13,co,6.0,84.0,1975,1382.0,310.0,4960.0,45427.0,1.0,0.0,11.60222626,-0.010106325,0.068269968,508140.0,0.0,0.0,1.0,0.07941883799999999,0.085958719,0.09065806900000001,0.089600742,0.091441274,0.094613373,8.5,12.04999542,959.1074219000001,198.8847656,0.53799963,0.0
denver,13,co,6.0,84.0,1976,1359.0,297.0,4107.0,48760.0,0.0,0.0,11.95957184,0.030335188,0.058339983,523676.0,0.0,0.0,1.0,0.078203976,0.083107948,0.08799666199999999,0.08908134699999999,0.092610359,0.097621322,9.199996947999999,11.71999359,970.1225586000002,207.3813477,0.568999767,0.0
denver,13,co,6.0,84.0,1977,1384.0,271.0,5032.0,48905.0,0.0,0.0,12.31517792,0.029300213,0.062399983,520200.0,0.0,0.0,1.0,0.077047765,0.080394745,0.085463703,0.088587046,0.093723059,0.100484133,9.899993896,11.38999939,1000.0,204.6203613,0.605999947,0.0
denver,13,co,6.0,84.0,1978,1390.0,276.0,4877.0,46116.0,0.0,1.0,12.90950775,0.04713130000000001,0.056169987000000005,485547.0,0.0,0.0,1.0,0.075946033,0.077809393,0.083050072,0.08811605,0.094783306,0.10321205900000001,10.59999847,11.05999756,915.644043,211.6563721,0.65199995,0.0
denver,13,co,6.0,84.0,1979,1403.0,283.0,5118.0,46872.0,1.0,0.0,13.01790619,0.008361816,0.047669977,486407.0,0.0,0.0,1.0,0.074895024,0.075343013,0.080747485,0.08766669,0.09579479699999999,0.10581445699999999,11.29999542,10.72999573,887.0522461000002,191.45996090000003,0.7259998320000001,0.0
denver,13,co,6.0,84.0,1980,1393.0,297.0,5520.0,53262.0,0.0,0.0,12.86164856,-0.012075901000000002,0.058499992,489318.0,0.0,0.0,1.0,0.073891282,0.07298761599999999,0.078548551,0.08723759699999999,0.09676069,0.108299732,12.0,10.3999939,808.2524414,168.689209,0.8239998820000001,0.0
denver,13,co,6.0,84.0,1981,1354.0,287.0,5085.0,55332.0,0.0,0.0,13.05170441,0.014668703,0.055329977999999995,503695.0,0.0,0.0,1.0,0.07455998700000001,0.07328367200000001,0.077215493,0.08463645,0.09332007199999999,0.106570125,12.0799942,10.50999451,821.7817382999999,181.5180664,0.90899992,0.0
denver,13,co,6.0,84.0,1982,1388.0,303.0,4935.0,54037.0,0.0,1.0,13.09533691,0.0033373829999999998,0.07741999599999999,517638.0,0.0,0.0,1.0,0.075211704,0.073572218,0.075916231,0.082101464,0.089966774,0.10488444599999999,12.15999603,10.61999512,800.4775391,192.2764893,0.9649996759999999,0.0
denver,13,co,6.0,84.0,1983,1355.0,296.0,4379.0,50960.0,1.0,0.0,13.24798584,0.011590004,0.06674999,533732.0,0.0,0.0,1.0,0.07584703,0.073853552,0.07464963200000001,0.079630017,0.08669763800000001,0.103241086,12.23999786,10.72999573,824.4541016,187.5354004,0.995999813,0.0
denver,13,co,6.0,84.0,1984,1368.0,304.0,4100.0,47814.0,0.0,0.0,13.56496429,0.023644447000000002,0.056499988,524171.0,0.0,0.0,1.0,0.07646668,0.074127853,0.073414326,0.07721984400000001,0.083509505,0.101638436,12.31999969,10.83999634,807.0327147999999,194.06213380000003,1.0389995570000001,0.0
denver,13,co,6.0,84.0,1985,1349.0,310.0,4252.0,48982.0,0.0,0.0,13.66077423,0.007038355,0.058749974,513048.0,0.0,0.0,1.0,0.07707113,0.074395537,0.072209299,0.074868619,0.080399334,0.100075006,12.3999939,10.94999695,824.1235352000001,201.28637700000002,1.07599926,0.0
denver,13,co,6.0,84.0,1986,1310.0,327.0,4650.0,51021.0,0.0,1.0,13.81352997,0.011120081,0.074169993,518625.0,0.0,0.0,1.0,0.07766097799999999,0.074656665,0.071033418,0.072574258,0.077364445,0.098549366,12.47999573,11.05999756,866.5786132999999,228.03222659999997,1.095999718,0.0
denver,13,co,6.0,84.0,1987,1322.0,292.0,3841.0,42343.0,1.0,0.0,13.76098633,-0.0038111209999999998,0.07666999099999999,509529.0,0.0,0.0,1.0,0.078236759,0.074911594,0.069885612,0.070334733,0.074401975,0.097060204,12.55999756,11.16999817,913.6860352,246.6605225,1.13599968,0.0
denver,13,co,6.0,84.0,1988,1326.0,240.0,3634.0,37867.0,0.0,0.0,13.84886169,0.0063652990000000005,0.064419985,500555.0,0.0,0.0,1.0,0.07879889,0.075160503,0.068764925,0.068148017,0.07150948,0.095606148,12.63999939,11.27999878,902.4306641000001,229.00170899999998,1.1829996109999998,0.0
denver,13,co,6.0,84.0,1989,1334.0,233.0,3572.0,34078.0,0.0,0.0,14.12096405,0.019457579,0.057919979,494589.0,0.0,0.0,1.0,0.079347968,0.075403571,0.067670345,0.066012383,0.068684459,0.09418606800000001,12.71999359,11.38999939,868.5483398,231.4515381,1.239999771,0.0
denver,13,co,6.0,84.0,1990,1302.0,260.0,4205.0,32064.0,0.0,1.0,14.38148499,0.018280983,0.049579978,467610.0,0.0,0.0,1.0,0.07988435,0.07564109599999999,0.066601038,0.063925922,0.065924585,0.09279871,12.79999542,11.5,933.4350586000002,238.71459959999999,1.306999207,0.0
